update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3796,11179520,1532.7315790074724,303,0.9478515605131785,0.04653155454615639,0.7233203053474426,0.9845312237739563,27,0.2,1.5995209137598674,0.4396158277988434,0.010585838835686446,0.0059932473115622996,0.061492406,0.9478515605131785,0.04653155454615639,0.7233203053474426,0.9845312237739563
3797,11183360,1531.1549794941316,305,0.9503242194652557,0.024053339774129552,0.876953125,0.9785546660423279,27,0.2,1.5899104038874308,0.4489601810773214,-0.0002981661508480708,0.005507705050210158,0.053617787,0.9503242194652557,0.024053339774129552,0.876953125,0.9785546660423279
3798,11187200,1545.9805457174105,308,0.957144538561503,0.017190738964072638,0.9068359136581421,0.9764453172683716,28,0.2,1.598789914449056,0.4378321826457977,0.00012815677231022468,0.005963422109683355,0.049470756,0.957144538561503,0.017190738964072638,0.9068359136581421,0.9764453172683716
3799,11191040,1544.6597795295165,310,0.938769527276357,0.05498113291036311,0.7735937237739563,0.9803125262260437,25,0.2,1.606799348195394,0.4206451177597046,-0.004502428152288,0.005753145428995291,0.057861123,0.938769527276357,0.05498113291036311,0.7735937237739563,0.9803125262260437
3800,11194880,1514.6988255016988,313,0.948472652832667,0.036839955957363175,0.7992578148841858,0.9834765791893005,19,0.2,1.6070363442103068,0.4133371571699778,0.006819342728704214,0.006106917435924212,0.06664317,0.948472652832667,0.036839955957363175,0.7992578148841858,0.9834765791893005
3801,11198720,1523.8883995693484,315,0.9444648404916127,0.03092504737749734,0.8481249809265137,0.9778515696525574,30,0.2,1.5732876459757488,0.46926926175753275,-0.008909072831738741,0.0061067596388359865,0.06047615,0.9444648404916127,0.03092504737749734,0.8481249809265137,0.9778515696525574
3802,11202560,1511.0879503275748,318,0.9553164064884185,0.025140100319366178,0.8864452838897705,0.9845312237739563,29,0.2,1.5678048133850098,0.4715821385383606,-0.005984534765593708,0.006054374979188045,0.059758507,0.9553164064884185,0.025140100319366178,0.8864452838897705,0.9845312237739563
3803,11206400,1526.2154628491808,320,0.9573320329189301,0.016059254007490698,0.9163281321525574,0.9817187786102295,25,0.2,1.6130271355311077,0.4211343268553416,0.009320949297398328,0.005053858210643133,0.059350614,0.9573320329189301,0.016059254007490698,0.9163281321525574,0.9817187786102295
3804,11210240,1517.722360210169,323,0.9416523416837056,0.050537558506765036,0.708203136920929,0.9813671708106995,25,0.2,1.5840817928314208,0.4530030846595764,-0.0017908802682844302,0.006449306476861238,0.06937563,0.9416523416837056,0.050537558506765036,0.708203136920929,0.9813671708106995
3805,11214080,1526.3486732404838,325,0.9528320332368215,0.028862846777774762,0.8439062237739563,0.9848828315734863,25,0.2,1.6022123336791991,0.4338472803433736,-0.004645332936585571,0.0046486244381715855,0.074200325,0.9528320332368215,0.028862846777774762,0.8439062237739563,0.9848828315734863
3806,11217920,1544.9230705184755,328,0.952482363870067,0.02679312087426602,0.8709765672683716,0.9838281273841858,31,0.2,1.5852269490559896,0.4590395152568817,-0.007611039001494646,0.006018727955718835,0.069906846,0.952482363870067,0.02679312087426602,0.8709765672683716,0.9838281273841858
3807,11221760,1551.9433788930046,330,0.9542382796605428,0.035347694718079435,0.7897655963897705,0.9803125262260437,27,0.2,1.5879448572794597,0.45674449602762857,-0.002482164635633429,0.005615945005168517,0.06451682,0.9542382796605428,0.035347694718079435,0.7897655963897705,0.9803125262260437
3808,11225600,1531.4918834234477,333,0.9508867184321086,0.022418948730147537,0.8688671588897705,0.9852343797683716,23,0.2,1.5966649770736694,0.4553118566672007,0.003546577792925139,0.005158499504129092,0.05701433,0.9508867184321086,0.022418948730147537,0.8688671588897705,0.9852343797683716
3809,11229440,1530.209994151311,335,0.9308669403676064,0.09871211065301623,0.4294140636920929,0.9810156226158142,31,0.2,1.5755711952845255,0.4891530513763428,-0.007105905547117194,0.0056591492456694445,0.056785405,0.9308669403676064,0.09871211065301623,0.4294140636920929,0.9810156226158142
3810,11233280,1538.2491871392458,338,0.9552109320958455,0.03180252656346139,0.8034765720367432,0.9799609184265137,30,0.2,1.580360468228658,0.4933826009432475,-0.001549778638097147,0.005855937550465266,0.054631878,0.9552109320958455,0.03180252656346139,0.8034765720367432,0.9799609184265137
3811,11237120,1520.5697644844313,340,0.9482968727747599,0.032152104533971534,0.8080468773841858,0.9855859279632568,30,0.2,1.5786904414494833,0.48168419202168783,0.0009777953091543168,0.005801184040804704,0.061953776,0.9482968727747599,0.032152104533971534,0.8080468773841858,0.9855859279632568
3812,11240960,1541.3312820691458,343,0.9587031245231629,0.015784268980864442,0.9117578268051147,0.9817187786102295,24,0.2,1.5840201457341512,0.4676905592282613,-0.004285543819423765,0.005940721028794845,0.060113706,0.9587031245231629,0.015784268980864442,0.9117578268051147,0.9817187786102295
3813,11244800,1538.260793408128,345,0.9566874980926514,0.02091671470495447,0.8917187452316284,0.9891015887260437,30,0.2,1.5916715463002522,0.47046512564023335,-0.0002576414359888683,0.004914518507818381,0.051010728,0.9566874980926514,0.02091671470495447,0.8917187452316284,0.9891015887260437
3814,11248640,1517.158931832853,348,0.956312503417333,0.027793144444408016,0.8266797065734863,0.980664074420929,24,0.2,1.6357810417811076,0.41180984377861024,0.0059842010649542015,0.005249562549094359,0.06916212,0.956312503417333,0.027793144444408016,0.8266797065734863,0.980664074420929
3815,11252480,1514.8823229040288,350,0.9474648475646973,0.02676261551526728,0.8804687261581421,0.9817187786102295,27,0.2,1.6034358978271483,0.45676798820495607,0.0054498863173648715,0.00638227586944898,0.06403036,0.9474648475646973,0.02676261551526728,0.8804687261581421,0.9817187786102295
3816,11256320,1527.5518012942641,353,0.9470664103825887,0.04148463870295485,0.7901172041893005,0.9817187786102295,29,0.2,1.5827115615208944,0.4715452412764231,0.00046536822725708286,0.005365918204188347,0.06385652,0.9470664103825887,0.04148463870295485,0.7901172041893005,0.9817187786102295
3817,11260160,1532.6268575079375,355,0.9516091231376894,0.029732741537345387,0.8889062404632568,0.9862890839576721,31,0.2,1.5786263306935628,0.4803509851296743,-0.007950290048029274,0.006818102082858483,0.05879594,0.9516091231376894,0.029732741537345387,0.8889062404632568,0.9862890839576721
3818,11264000,1523.0500021891426,358,0.9598515590031942,0.020127963008289975,0.8896093964576721,0.9866406321525574,26,0.2,1.5907865365346272,0.47809430162111916,-0.004897611178845788,0.0055000058375298975,0.06429878,0.9598515590031942,0.020127963008289975,0.8896093964576721,0.9866406321525574
3819,11267840,1516.5519384329602,360,0.9402343765381844,0.061694317538354845,0.632617175579071,0.982421875,31,0.2,1.5807121674219766,0.4784547905127207,-0.0027031164383515714,0.005970619712024927,0.06666313,0.9402343765381844,0.061694317538354845,0.632617175579071,0.982421875
3820,11271680,1535.4331682401412,363,0.9554065000265837,0.032752686444884195,0.7957422137260437,0.9803125262260437,32,0.2,1.5765151341756185,0.4945623556772868,0.0009213720952781538,0.005195356843372186,0.06258326,0.9554065000265837,0.032752686444884195,0.7957422137260437,0.9803125262260437
3821,11275520,1505.3777958063606,366,0.9545078138510387,0.032354141156826055,0.7957422137260437,0.9820703268051147,24,0.2,1.5952685991923015,0.46646355589230853,0.0017098719176525871,0.006099411752074957,0.058073398,0.9545078138510387,0.032354141156826055,0.7957422137260437,0.9820703268051147
3822,11279360,1540.0559946392018,368,0.9522929628690083,0.02518754165888443,0.8867968916893005,0.9869921803474426,23,0.2,1.602825435002645,0.43096962372461955,0.012585799659912784,0.005986635045458873,0.059412155,0.9522929628690083,0.02518754165888443,0.8867968916893005,0.9869921803474426
3823,11283200,1479.2116982623027,371,0.9478553437417553,0.028374442256628704,0.8744921684265137,0.9820703268051147,31,0.2,1.5947855234146118,0.4497495929400126,-0.006157642595159511,0.00590988015756011,0.075309075,0.9478553437417553,0.028374442256628704,0.8744921684265137,0.9820703268051147
3824,11287040,1539.5837325806453,373,0.9538632810115815,0.02474954872495184,0.8730859160423279,0.9845312237739563,24,0.2,1.5701685587565104,0.47078653375307716,0.0011374570662155748,0.005146756100778778,0.060711205,0.9538632810115815,0.02474954872495184,0.8730859160423279,0.9845312237739563
3825,11290880,1540.5027608028265,376,0.9499843796094258,0.030683696993787417,0.8460156321525574,0.9792578220367432,28,0.2,1.5796658833821615,0.47286228140195213,-0.006454617836667845,0.005662028243144353,0.059776444,0.9499843796094258,0.030683696993787417,0.8460156321525574,0.9792578220367432
3826,11294720,1494.7095218442932,378,0.9477343776009299,0.052281052602002456,0.6790234446525574,0.9845312237739563,33,0.2,1.5788636525472006,0.48813586433728534,-0.007561855483800173,0.005788060122479995,0.061282765,0.9477343776009299,0.052281052602002456,0.6790234446525574,0.9845312237739563
3827,11298560,1534.0295330257106,381,0.959207758307457,0.0242111942506048,0.8871484398841858,0.9831249713897705,32,0.2,1.5744503339131672,0.4841549535592397,-0.0039241852471604945,0.004696417211865385,0.06003749,0.959207758307457,0.0242111942506048,0.8871484398841858,0.9831249713897705
3828,11302400,1533.8045585042391,383,0.9596156727883124,0.018717616069830283,0.9149218797683716,0.9838281273841858,31,0.2,1.568917949994405,0.5070805033047994,-0.004089174062634508,0.00592543917397658,0.05822206,0.9596156727883124,0.018717616069830283,0.9149218797683716,0.9838281273841858
3829,11306240,1529.7783311167902,386,0.9555742224057515,0.02651450313537117,0.8635937571525574,0.9838281273841858,28,0.2,1.5884870688120525,0.47965755065282184,0.00370170627720654,0.004970810220887263,0.057135418,0.9555742224057515,0.02651450313537117,0.8635937571525574,0.9838281273841858
3830,11310080,1531.7595903978283,388,0.95451953013738,0.02878171639545261,0.8217577934265137,0.9820703268051147,27,0.2,1.6002426783243815,0.4658467749754588,0.010605409104997913,0.0050859925337135795,0.06070589,0.95451953013738,0.02878171639545261,0.8217577934265137,0.9820703268051147
3831,11313920,1532.7963443105782,391,0.9554218749205271,0.026370064138325593,0.843554675579071,0.9820703268051147,25,0.2,1.6294590791066488,0.43917282819747927,0.0016348513231302301,0.005117098304132621,0.053351346,0.9554218749205271,0.026370064138325593,0.843554675579071,0.9820703268051147
3832,11317760,1536.322333253208,393,0.95305468638738,0.02720159540342389,0.866406261920929,0.9820703268051147,23,0.2,1.623267618815104,0.4501576562722524,0.006428572225073973,0.006202760462959607,0.06233907,0.95305468638738,0.02720159540342389,0.866406261920929,0.9820703268051147
3833,11321600,1531.9640020792542,396,0.9534062524636586,0.031150989124183792,0.8428515791893005,0.982421875,23,0.2,1.6067651987075806,0.45353288054466245,0.006354333580626796,0.00582336907585462,0.06330467,0.9534062524636586,0.031150989124183792,0.8428515791893005,0.982421875
3834,11325440,1518.6806196348973,398,0.9439843753973644,0.04324526712690748,0.8038281202316284,0.9817187786102295,27,0.2,1.620659875869751,0.4278053939342499,0.006207005493342877,0.005959267417589824,0.0567249,0.9439843753973644,0.04324526712690748,0.8038281202316284,0.9817187786102295
3835,11329280,1492.5438599255049,401,0.9381367186705272,0.05738576298103316,0.6885156035423279,0.9862890839576721,22,0.2,1.6163126389185587,0.43248908321062723,0.004981062437097231,0.006650704331696034,0.061157025,0.9381367186705272,0.05738576298103316,0.6885156035423279,0.9862890839576721
3836,11333120,1552.1723601207998,403,0.9381015638510386,0.05941724679704216,0.6568750143051147,0.9838281273841858,29,0.2,1.6062021652857463,0.44856598575909934,-0.002783804895201077,0.0057287589336435,0.06268293,0.9381015638510386,0.05941724679704216,0.6568750143051147,0.9838281273841858
3837,11336960,1534.5644776381348,406,0.95169531305631,0.029799503412467072,0.8646484613418579,0.9817187786102295,26,0.2,1.629868984222412,0.4251314421494802,-0.004509802865019689,0.006115342024713755,0.06502282,0.95169531305631,0.029799503412467072,0.8646484613418579,0.9817187786102295
3838,11340800,1489.4144638885505,408,0.9471718768278757,0.024817247494334747,0.8762500286102295,0.9764453172683716,23,0.2,1.6140013933181763,0.43441853721936546,-0.001698987422666202,0.00552985230460763,0.056493673,0.9471718768278757,0.024817247494334747,0.8762500286102295,0.9764453172683716
3839,11344640,1534.7093861230055,411,0.9482382873694102,0.04012637933359322,0.7858984470367432,0.9876953363418579,28,0.2,1.6001063585281372,0.4516593853632609,-0.00320979793711255,0.00601930475483338,0.061548498,0.9482382873694102,0.04012637933359322,0.7858984470367432,0.9876953363418579
3840,11348480,1487.0866903931415,414,0.9408085922400157,0.0664773879571442,0.6508984565734863,0.9827734231948853,27,0.2,1.6282704512278239,0.4304110566775004,0.004581792404254278,0.006248830476154884,0.0640665,0.9408085922400157,0.0664773879571442,0.6508984565734863,0.9827734231948853
3841,11352320,1534.0987917138746,416,0.94609375,0.039632635938455375,0.7862499952316284,0.980664074420929,26,0.2,1.6025357882181803,0.44833051363627113,-9.085522421325247e-05,0.0065036812797188755,0.06404994,0.94609375,0.039632635938455375,0.7862499952316284,0.980664074420929
3842,11356160,1533.9728449142478,419,0.9505204173826403,0.03798606639313718,0.8133203387260437,0.9901562333106995,31,0.2,1.5923447052637736,0.46794023911158245,-0.0068562422025327885,0.00584546954681476,0.07505908,0.9505204173826403,0.03798606639313718,0.8133203387260437,0.9901562333106995
3843,11360000,1541.526453249986,421,0.9478046854337057,0.033307367268084906,0.8572656512260437,0.9820703268051147,27,0.2,1.592176071802775,0.4760641356309255,-0.008081067155580967,0.00600196182106932,0.058811683,0.9478046854337057,0.033307367268084906,0.8572656512260437,0.9820703268051147
3844,11363840,1544.0073470624213,424,0.9579179644584656,0.019397021641707864,0.8991015553474426,0.9855859279632568,27,0.2,1.6162880023320516,0.4592536727587382,0.005310533552741011,0.005694464966654778,0.059521835,0.9579179644584656,0.019397021641707864,0.8991015553474426,0.9855859279632568
3845,11367680,1504.0997610138295,426,0.9508492946624756,0.031118734043058385,0.825976550579071,0.980664074420929,31,0.2,1.5724754810333252,0.48820547858874,-0.0035618514559852582,0.006184884502242009,0.051968973,0.9508492946624756,0.031118734043058385,0.825976550579071,0.980664074420929
3846,11371520,1542.4046708846079,429,0.9494453092416127,0.03284283941726119,0.825976550579071,0.982421875,26,0.2,1.5659403642018637,0.49897104501724243,-0.0007513707309650878,0.006040429354955753,0.056419443,0.9494453092416127,0.03284283941726119,0.825976550579071,0.982421875
3847,11375360,1549.9180982637995,431,0.9529374996821086,0.03233199516861356,0.8055859208106995,0.9813671708106995,30,0.2,1.5913451194763184,0.4849815924962362,-0.005108201053614417,0.006783967434118191,0.054131906,0.9529374996821086,0.03233199516861356,0.8055859208106995,0.9813671708106995
3848,11379200,1529.8582503408102,434,0.9534933056150164,0.03261789944497001,0.813671886920929,0.9848828315734863,35,0.2,1.558220871289571,0.5196666856606801,-0.009481329719225566,0.005306588253006339,0.060103893,0.9534933056150164,0.03261789944497001,0.813671886920929,0.9848828315734863
3849,11383040,1526.112208251553,436,0.9583837930113077,0.017776027922958598,0.8850390911102295,0.9845312237739563,32,0.2,1.587693166732788,0.4881837725639343,0.0008328199396297957,0.005651592773695787,0.053580362,0.9583837930113077,0.017776027922958598,0.8850390911102295,0.9845312237739563
3850,11386880,1538.8579444513555,439,0.9573320309321086,0.02133582084656866,0.8846874833106995,0.9848828315734863,28,0.2,1.5704239130020141,0.5032374680042266,-0.002750943573967864,0.006009507707009713,0.06411108,0.9573320309321086,0.02133582084656866,0.8846874833106995,0.9848828315734863
3851,11390720,1534.630129050454,441,0.9552410670689174,0.02467840838025015,0.8959375023841858,0.9820703268051147,35,0.2,1.5705430110295613,0.5104140857855479,-0.00739325766141216,0.005442724283784628,0.06400535,0.9552410670689174,0.02467840838025015,0.8959375023841858,0.9820703268051147
3852,11394560,1531.4578077487006,444,0.9653828084468842,0.012358046936871534,0.9398828148841858,0.9866406321525574,27,0.2,1.5806564648946126,0.48703547517458595,0.009506481373682618,0.005603050285329422,0.05313855,0.9653828084468842,0.012358046936871534,0.9398828148841858,0.9866406321525574
3853,11398400,1535.4074064470394,446,0.956488287448883,0.02207272635451251,0.8811718821525574,0.9866406321525574,28,0.2,1.594233481089274,0.4723370452721914,0.001745430640100191,0.005841599901517233,0.055847686,0.956488287448883,0.02207272635451251,0.8811718821525574,0.9866406321525574
3854,11402240,1540.7820291860419,449,0.9523398439089458,0.03246956740041404,0.825976550579071,0.9852343797683716,27,0.2,1.5902650038401285,0.46126314997673035,0.0021691734669730066,0.004946321155875922,0.052622784,0.9523398439089458,0.03246956740041404,0.825976550579071,0.9852343797683716
3855,11406080,1535.221537312137,451,0.9457421938578288,0.03961984814959073,0.7999609112739563,0.9810156226158142,25,0.2,1.5766444524129233,0.47830849488576255,-0.000970136804971844,0.0059523025527596475,0.061022036,0.9457421938578288,0.03961984814959073,0.7999609112739563,0.9810156226158142
3856,11409920,1550.3062865452748,454,0.9462212797473458,0.04683071467184371,0.7212109565734863,0.9873437285423279,34,0.2,1.551759926478068,0.5132826387882232,-0.004880202934145927,0.006348330186059078,0.05764747,0.9462212797473458,0.04683071467184371,0.7212109565734863,0.9873437285423279
3857,11413760,1557.1909641871148,456,0.9605397744612261,0.017253616827566168,0.9135156273841858,0.9817187786102295,33,0.2,1.5679089943567912,0.5100848754247029,-0.005086791119538248,0.005212124002476533,0.055802956,0.9605397744612261,0.017253616827566168,0.9135156273841858,0.9817187786102295
3858,11417600,1538.813248632076,459,0.9594467926669765,0.020086961828800126,0.9026172161102295,0.9891015887260437,37,0.2,1.5514027277628581,0.5248082756996155,-0.00042909685677538313,0.005235851804415385,0.055619814,0.9594467926669765,0.020086961828800126,0.9026172161102295,0.9891015887260437
3859,11421440,1545.389717511403,461,0.9560195287068685,0.021803174630555852,0.8794140815734863,0.9852343797683716,30,0.2,1.5551641702651977,0.5166592518488566,-0.005070752403116785,0.0050198275595903395,0.05520342,0.9560195287068685,0.021803174630555852,0.8794140815734863,0.9852343797683716
3860,11425280,1543.836851878336,464,0.9584687550862631,0.019143158462693946,0.8934765458106995,0.9891015887260437,29,0.2,1.591231139500936,0.4881603141625722,-0.00019494063841799894,0.0042186991466830175,0.048650693,0.9584687550862631,0.019143158462693946,0.8934765458106995,0.9891015887260437
3861,11429120,1524.6528105416612,466,0.9574257850646972,0.017369780787338345,0.9173828363418579,0.9827734231948853,30,0.2,1.5660240570704143,0.5081919352213542,0.003067339382444819,0.005177767512698968,0.0581317,0.9574257850646972,0.017369780787338345,0.9173828363418579,0.9827734231948853
3862,11432960,1542.020871976898,469,0.9519062499205272,0.033044929733417154,0.8505859375,0.9838281273841858,30,0.2,1.5797534545262655,0.49465750257174174,0.0021125556105592597,0.004916011448949575,0.054556824,0.9519062499205272,0.033044929733417154,0.8505859375,0.9838281273841858
3863,11436800,1531.32574243183,471,0.9581992208957673,0.015763535431935226,0.9156249761581421,0.9838281273841858,27,0.2,1.5780877987543742,0.4877095580101013,0.006485970007876555,0.005238007785131534,0.053772174,0.9581992208957673,0.015763535431935226,0.9156249761581421,0.9838281273841858
3864,11440640,1533.068593473516,474,0.9487890601158142,0.029774300275043315,0.8389843702316284,0.9792578220367432,24,0.2,1.6046350399653118,0.4615592579046885,0.008113892283290625,0.00528683359734714,0.05110393,0.9487890601158142,0.029774300275043315,0.8389843702316284,0.9792578220367432
3865,11444480,1499.5564826302902,476,0.9519062479337056,0.024394724572079248,0.8727343678474426,0.9834765791893005,28,0.2,1.5735215504964193,0.475629061460495,0.0028921025843980414,0.006590602329621712,0.05427504,0.9519062479337056,0.024394724572079248,0.8727343678474426,0.9834765791893005
3866,11448320,1540.9183843044555,479,0.9507578154404958,0.029499271834536985,0.8410937786102295,0.9834765791893005,26,0.2,1.5877819299697875,0.45182007948557534,0.0011246746279842531,0.0054509949249525865,0.060799185,0.9507578154404958,0.029499271834536985,0.8410937786102295,0.9834765791893005
3867,11452160,1549.0141736657554,481,0.9518245977740134,0.0295009195396501,0.8780078291893005,0.9880468845367432,31,0.2,1.5549353917439779,0.49770733118057253,-0.0012330905495521922,0.005724037624895572,0.055238497,0.9518245977740134,0.0295009195396501,0.8780078291893005,0.9880468845367432
3868,11456000,1534.6470911302179,484,0.9557851552963257,0.02308754387510247,0.8938281536102295,0.9855859279632568,28,0.2,1.5697073459625244,0.48399098912874855,-0.003111609003584211,0.005730197299271822,0.051514205,0.9557851552963257,0.02308754387510247,0.8938281536102295,0.9855859279632568
3869,11459840,1539.861048382193,486,0.9558239746838808,0.02084743207630528,0.8959375023841858,0.9810156226158142,32,0.2,1.575485634803772,0.4887087364991506,-0.0008543816899570326,0.0056484795175492765,0.053448636,0.9558239746838808,0.02084743207630528,0.8959375023841858,0.9810156226158142
3870,11463680,1493.8236602693814,489,0.9564296881357829,0.01360806936572868,0.9163281321525574,0.9785546660423279,22,0.2,1.5855156898498535,0.46824686725934345,0.012667891957486669,0.007024733908474445,0.053386394,0.9564296881357829,0.01360806936572868,0.9163281321525574,0.9785546660423279
3871,11467520,1554.9952218983613,491,0.94378515680631,0.035505532655690564,0.8199999928474426,0.9792578220367432,26,0.2,1.5916021903355917,0.44644293387730916,-0.004425303420672814,0.006177162223805984,0.06041089,0.94378515680631,0.035505532655690564,0.8199999928474426,0.9792578220367432
3872,11471360,1546.5853401846284,494,0.9427773475646972,0.06873933553510628,0.5914843678474426,0.9859374761581421,30,0.2,1.5864490826924642,0.4726565718650818,-0.00215702896239236,0.005856755779435238,0.06025826,0.9427773475646972,0.06873933553510628,0.5914843678474426,0.9859374761581421
3873,11475200,1539.0427833501465,496,0.9565763646556485,0.019706094899011737,0.8896093964576721,0.982421875,31,0.2,1.5694395065307618,0.4723579943180084,-0.006121947988867759,0.005839494056999683,0.05173613,0.9565763646556485,0.019706094899011737,0.8896093964576721,0.982421875
3874,11479040,1535.601958644524,499,0.9528906265894572,0.03039393006424312,0.834765613079071,0.9848828315734863,29,0.2,1.5344661315282186,0.5145512421925863,-0.0023960691624476263,0.007243623708685239,0.06480871,0.9528906265894572,0.03039393006424312,0.834765613079071,0.9848828315734863
3875,11482880,1533.0713660684855,501,0.9492109378178915,0.04034999412252274,0.7883594036102295,0.9834765791893005,28,0.2,1.5842695713043213,0.4571529746055603,0.009308122750371694,0.004635177335391442,0.05263943,0.9492109378178915,0.04034999412252274,0.7883594036102295,0.9834765791893005
3876,11486720,1551.9115272891356,504,0.9589692565702623,0.01618375522776977,0.9184374809265137,0.9855859279632568,31,0.2,1.544990642865499,0.4998627503712972,-0.010407438750068347,0.006576082700242599,0.06927289,0.9589692565702623,0.01618375522776977,0.9184374809265137,0.9855859279632568
3877,11490560,1535.3823773510296,506,0.9550878918833203,0.02833943556431159,0.8681640625,0.9880468845367432,36,0.2,1.545038358370463,0.5205390652020773,-0.011450157935420672,0.006298232233772675,0.06006788,0.9550878918833203,0.02833943556431159,0.8681640625,0.9880468845367432
3878,11494400,1531.0513465654567,509,0.9605664054552714,0.01490864578662068,0.9247656464576721,0.9813671708106995,28,0.2,1.5530252933502198,0.4919299145539602,0.004005842331874495,0.005876247988392909,0.05994905,0.9605664054552714,0.01490864578662068,0.9247656464576721,0.9813671708106995
3879,11498240,1530.3757476984683,511,0.9554921885331472,0.022457767207777563,0.8766015768051147,0.9827734231948853,30,0.2,1.5907590468724568,0.4556070387363434,0.007373460894450545,0.005024834691236417,0.054083783,0.9554921885331472,0.022457767207777563,0.8766015768051147,0.9827734231948853
3880,11502080,1536.2651824932398,514,0.9469257752100627,0.026100916801554574,0.8685156106948853,0.9771484136581421,29,0.2,1.5643155177434285,0.491850878794988,0.001581440633162856,0.0064249946425358456,0.054422863,0.9469257752100627,0.026100916801554574,0.8685156106948853,0.9771484136581421
3881,11505920,1546.0548947858736,516,0.9596640606721242,0.026982344887940463,0.852343738079071,0.9859374761581421,29,0.2,1.580237627029419,0.47815464735031127,0.0013245783435801666,0.005035492870956659,0.06489002,0.9596640606721242,0.026982344887940463,0.852343738079071,0.9859374761581421
3882,11509760,1542.68906220457,519,0.949246096611023,0.028632595358013838,0.8474218845367432,0.9831249713897705,29,0.2,1.5709990739822388,0.47798661788304647,0.0004336899146437645,0.006693160440772772,0.060514774,0.949246096611023,0.028632595358013838,0.8474218845367432,0.9831249713897705
3883,11513600,1542.9475429765355,521,0.95531640847524,0.017978646858195606,0.912109375,0.9831249713897705,25,0.2,1.5698392868041993,0.4830758531888326,0.0006790524271006386,0.005221766264488299,0.056058064,0.95531640847524,0.017978646858195606,0.912109375,0.9831249713897705
3884,11517440,1546.7698120093155,524,0.9543737787753344,0.023133565421111685,0.8811718821525574,0.9799609184265137,32,0.2,1.592081570625305,0.47563514709472654,-0.0005940498881197224,0.005590976340075334,0.055878513,0.9543737787753344,0.023133565421111685,0.8811718821525574,0.9799609184265137
3885,11521280,1528.471457117348,526,0.9583046833674113,0.017580606748553874,0.9064843654632568,0.9859374761581421,24,0.2,1.5934264421463014,0.466443940003713,0.005579490876213337,0.005775449052453041,0.056927267,0.9583046833674113,0.017580606748553874,0.9064843654632568,0.9859374761581421
3886,11525120,1538.8319205829132,529,0.9456286635249853,0.052413228095835804,0.6705859303474426,0.9834765791893005,32,0.2,1.5840068658192952,0.47379420399665834,-0.004724116095652183,0.00554698659107089,0.0670029,0.9456286635249853,0.052413228095835804,0.6705859303474426,0.9834765791893005
3887,11528960,1298.3396007455922,532,0.9489765604337056,0.03170082118373308,0.8284375071525574,0.9796093702316284,30,0.2,1.5685123125712077,0.4886118749777476,-0.004707465452762942,0.005112309909115235,0.051899914,0.9489765604337056,0.03170082118373308,0.8284375071525574,0.9796093702316284
3888,11532800,1250.444951005476,535,0.9620992983541181,0.015984011287557776,0.9201953411102295,0.9817187786102295,31,0.2,1.5384086449941,0.523588216304779,-0.006043798707347984,0.006347776638964812,0.06669525,0.9620992983541181,0.015984011287557776,0.9201953411102295,0.9817187786102295
3889,11536640,1379.1933349848814,538,0.9550585925579071,0.03214854290300478,0.8256250023841858,0.9866406321525574,30,0.2,1.5675972143809,0.49398982922236123,0.006355585639054576,0.0050746032347281774,0.048158504,0.9550585925579071,0.03214854290300478,0.8256250023841858,0.9866406321525574
3890,11540480,1498.7927545957045,540,0.9529374957084655,0.02682888894258878,0.8551562428474426,0.9852343797683716,26,0.2,1.5851649681727091,0.4771206041177114,0.007820637539650004,0.005663318404306968,0.05382758,0.9529374957084655,0.02682888894258878,0.8551562428474426,0.9852343797683716
3891,11544320,1439.6941214981032,543,0.9487539013226827,0.02867863133639108,0.8681640625,0.9873437285423279,25,0.2,1.5754708607991537,0.47612114747365314,-0.0010314777493476868,0.004614274126167098,0.057769716,0.9487539013226827,0.02867863133639108,0.8681640625,0.9873437285423279
3892,11548160,1523.0452493865218,545,0.9543422383646811,0.02661360338566609,0.8737890720367432,0.9834765791893005,31,0.2,1.5529834191004435,0.4893722494443258,-0.0011048718549621602,0.005897095954666535,0.052426495,0.9543422383646811,0.02661360338566609,0.8737890720367432,0.9834765791893005
3893,11552000,1545.1840794148877,548,0.950407003202746,0.03197852680202838,0.857617199420929,0.9831249713897705,31,0.2,1.5564107735951742,0.48404499093691505,0.0004482084419578314,0.005862923494229714,0.054496374,0.950407003202746,0.03197852680202838,0.857617199420929,0.9831249713897705
3894,11555840,1532.4148330036883,550,0.95403906305631,0.021747097667940994,0.9043750166893005,0.9876953363418579,29,0.2,1.585888425509135,0.4674555242061615,-0.0008956404674487809,0.006038775822768609,0.060491476,0.95403906305631,0.021747097667940994,0.9043750166893005,0.9876953363418579
3895,11559680,1487.652595871367,553,0.9513789057731629,0.02650963406097618,0.8572656512260437,0.9817187786102295,27,0.2,1.568775486946106,0.47333252827326455,-0.005470084468834102,0.006907970272004604,0.06297693,0.9513789057731629,0.02650963406097618,0.8572656512260437,0.9817187786102295
3896,11563520,1498.4732886641848,555,0.9596840546411627,0.020427091626913904,0.9064843654632568,0.9862890839576721,34,0.2,1.576532204945882,0.47762911915779116,-0.0060241520249595245,0.005523751334597667,0.054300748,0.9596840546411627,0.020427091626913904,0.9064843654632568,0.9862890839576721
